phenotypeId,webApiCohortId,cohortName,oldCohortName,logicDescription,cohortId,referentConceptId,cohortType,PMID,oldPhenotypeId,referentConceptName
4137275000,17784,Acute febrile mucocutaneous lymph node syndrome referent incident cohort,[PL 314381001] Acute febrile mucocutaneous lymph node syndrome referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (314381) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",314381001,314381,referent,,314381000,Acute febrile mucocutaneous lymph node syndrome
4137275000,17783,Acute febrile mucocutaneous lymph node syndrome referent prevalent cohort,[PL 314381002] Acute febrile mucocutaneous lymph node syndrome referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (314381) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",314381002,314381,referent,,314381000,Acute febrile mucocutaneous lymph node syndrome
4137275000,16234,"Multi-system inflammatory syndrome (Kawasaki disease or toxic shock syndrome) episodes, defined by condition occurrences of Toxic shock syndrome or kawasaki disease conceptset","[PL 314381003] Multi-system inflammatory syndrome (Kawasaki disease or toxic shock syndrome) episodes, defined by condition occurrences of 'Toxic shock syndrome or kawasaki disease' conceptset",,314381003,314381,,,314381000,Acute febrile mucocutaneous lymph node syndrome
4137275000,18510,"Kawasakis disease by Kao, First event of Acute febrile mucocutaneous lymph node syndrome [MCLS","[PL 314381004] Kawasaki's disease by Kao, First  event of Acute febrile mucocutaneous lymph node syndrome [MCLS] during inpatient or ER",,314381004,314381,literature,,314381000,Acute febrile mucocutaneous lymph node syndrome
4189294000,18675,Myocarditis referent incident cohort,[PL 314383001] Myocarditis referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (314383) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",314383001,314383,referent,,314383000,Myocarditis
4189294000,18674,Myocarditis referent prevalent cohort,[PL 314383002] Myocarditis referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (314383) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",314383002,314383,referent,,314383000,Myocarditis
4189294000,18520,"Myocarditis by Sundbøll, First diagnosis of custom codes from Sundbøll, during inpatient or outpatient","[PL 314383003] Myocarditis by Sundbøll, First diagnosis of custom codes from Sundbøll, during inpatient or outpatient",,314383003,314383,literature,,314383000,Myocarditis
4189294000,18579,"Myocarditis by Shah, 2019, hospitalized with primary diagnosis","[PL 314383004] Myocarditis by Shah, 2019, hospitalized with primary diagnosis",,314383004,314383,literature,,314383000,Myocarditis
316139000,17505,Heart failure referent incident cohort,[PL 316139001] Heart failure referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (316139) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",316139001,316139,referent,,316139000,Heart failure
316139000,17504,Heart failure referent prevalent cohort,[PL 316139002] Heart failure referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (316139) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",316139002,316139,referent,,316139000,Heart failure
316139000,17734,"Heart failure during hospitalization, defined by condition occurrences of Heart Failure conceptset occurring between start and end of inpatient visit","[PL 316139003] Heart failure during hospitalization, defined by condition occurrences of 'Heart Failure' conceptset occurring between start and end of inpatient visit","Heart failure during hospitalization, defined by condition occurrences of 'Heart Failure' conceptset occurring between start and end of inpatient visit",316139003,316139,,,316139000,Heart failure
316139000,7369,"Heart failure prevalent cohort, defined as the earliest condition occurrence of Heart Failure conceptset with a second condition occurrence in the 365d after entry","[PL 316139004] Heart failure prevalent cohort, defined as the earliest condition occurrence of 'Heart Failure' conceptset with a second condition occurrence in the 365d after entry","Heart failure prevalent cohort, defined as the earliest condition occurrence of 'Heart Failure' conceptset with a second condition occurrence in the 365d after entry",316139004,316139,,,316139000,Heart failure
316866000,17521,Hypertensive disorder referent incident cohort,[PL 316866001] Hypertensive disorder referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (316866) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",316866001,316866,referent,,316866000,Hypertensive disorder
316866000,17520,Hypertensive disorder referent prevalent cohort,[PL 316866002] Hypertensive disorder referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (316866) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",316866002,316866,referent,,316866000,Hypertensive disorder
316866000,17760,Hypertensive disorder prevalent cohort: First condition occurrence of Hypertension conceptset,[PL 316866003] Hypertensive disorder prevalent cohort:  First condition occurrence of 'Hypertension' conceptset,,316866003,316866,,,316866000,Hypertensive disorder
43021226000,17411,Asthma referent incident cohort,[PL 317009001] Asthma referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (317009) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",317009001,317009,referent,,317009000,Asthma
43021226000,17410,Asthma referent prevalent cohort,[PL 317009002] Asthma referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (317009) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",317009002,317009,referent,,317009000,Asthma
43021226000,17741,"Hospitalization for Asthma, defined by inpatient visit with a primary condition occurrence of asthma conceptset","[PL 317009003] Hospitalization for Asthma, defined by inpatient visit with a primary condition occurrence of 'asthma' conceptset","Hospitalization for Asthma, defined by inpatient visit with at least 1 condition occurrence of 'asthma' conceptset with type indicating '1st' or 'primary' condition occurring between start and end of inpatient or inpatient/ER visit. Cohort exit is at inpatient visit end date.",317009003,317009,,,317009000,Asthma
43021226000,17767,"Asthma prevalent cohort, defined by condition occurrence or observation of asthma or drug exposure for asthma therapy at age<55 with a second asthma therapy in the 365d to 180d before entry event, and no prior condition of COPD","[PL 317009004] Asthma prevalent cohort, defined by condition occurrence or observation of 'asthma' or drug exposure for 'asthma therapy' at age<55 with a second 'asthma therapy' in the 365d to 180d before entry event, and no prior condition of COPD","Persons with asthma, defined by condition occurrence or observation of 'asthma' or drug exposure for 'asthma therapy' at age<55 with a second 'asthma therapy' in the 365d to 180d before entry event, and no condition of 'COPD' or drug exposure of 'LAMA' anytime on or before entry event. Persons exit cohort at end of observation period.",317009004,317009,,,317009000,Asthma
